city_id,city_name,state_id,state_code,county_area
1381,Shelbyville,13,TN,"Bedford County, TN"
1382,Shelby,10,NC,Cleveland
1383,Sheldon,8,MO,Vernon
1384,Sheridan,2,CO,Arapahoe
1385,Sherrills Ford,10,NC,Catawba
1386,Shoreline,15,WA,King
1387,Sibley,8,MO,Jackson
1388,Signal Mountain,13,TN,"Sequatchie County, TN"
1389,Silver Cliff,2,CO,Custer
1390,Silver Lake,6,KS,Shawnee
1391,Silver Point,13,TN,"Dekalb County, TN"
1392,Silverthorne,2,CO,Summit
1393,Simla,2,CO,Elbert
1394,Skokie,5,IL,Cook
1395,Smithboro,5,IL,Bond-IL
1396,Smiths Grove,7,KY,"Warren County, KY"
1397,Smithville,8,MO,Clay
1398,Smithville,13,TN,"Dekalb County, TN"
1399,Smithville,14,TX,Bastrop
1400,Smyrna,13,TN,"Rutherford County, TN"
1401,Soddy Daisy,13,TN,"Hamilton County, TN"
1402,Somerville,14,TX,Burleson
1403,Sophia,10,NC,Randolph
1404,South Elgin,5,IL,Kane
1405,South Fork,2,CO,Rio Grande
1406,South Fulton,13,TN,Obion
1407,South Padre Island,14,TX,Cameron
1408,South Pittsburg,13,TN,"Marion County, TN"
1409,Southport,10,NC,Brunswick
1410,Southside,13,TN,"Montgomery County, TN"
1411,Spartanburg,12,SC,Spartanburg
1412,Sparta,13,TN,"White County, TN"
1413,Spencer,10,NC,Rowan
1414,Spencer,13,TN,"Van Buren County, TN"
1415,Spicewood,14,TX,Travis
1416,Spickard,8,MO,Grundy
1417,Spindale,10,NC,Rutherford
1418,Spokane,15,WA,Spokane
1419,Spring Branch,14,TX,Comal
1420,Spring Hill,6,KS,"Johnson, KS"
1421,Spring Hill,13,TN,"Maury County, TN"
1422,Springfield,8,MO,Greene
1423,Springfield,13,TN,"Robertson County, TN"
1424,Springville,13,TN,"Henry County, TN"
1425,Spruce Pine,10,NC,Mitchell
1426,St James,8,MO,Phelps
1427,St Joseph,8,MO,Buchanan
1428,St Louis,8,MO,St Louis
1429,St Peters,8,MO,St Charles
1430,St Robert,8,MO,Pulaski
1431,St. Charles,5,IL,Kane
1432,Stallings,10,NC,Union
1433,Stanberry,8,MO,Gentry
1434,Stanfield,10,NC,Stanly
1435,Stanley,10,NC,Gaston
1436,Star,10,NC,Montgomery
1437,State Road,10,NC,Surry
1438,Statesville,10,NC,Iredell
1439,Ste Genevieve,8,MO,Ste Genevieve
1440,Sterling,2,CO,Logan
1441,Stewart,13,TN,"Houston County, TN"
1442,Stilwell,6,KS,"Johnson, KS"
1443,Stockton,8,MO,Cedar
1444,Stonewall,14,TX,Gillespie
1445,Stony Point,10,NC,Iredell
1446,Stover,8,MO,Morgan
1447,Strasburg,2,CO,Adams
1448,Streamwood,5,IL,Cook
1449,Sugar Creek,8,MO,Jackson
1450,Sugar Mountain,10,NC,Avery
1451,Sugar Tree,13,TN,"Decatur County, TN"
1452,Sullivan,8,MO,Franklin
1453,Sultan,15,WA,Snohomish
1454,Summertown,13,TN,"Lawrence County, TN"
1455,Summit,5,IL,Cook
1456,Sumner,14,TX,Lamar
1457,Sunrise Beach,8,MO,Camden
1458,Sunrise Beach,14,TX,Llano
1459,Sunset Valley,14,TX,Travis
1460,Superior,2,CO,Boulder
1461,Supply,10,NC,Brunswick
1462,Swannanoa,10,NC,Buncombe
1463,Sweet Springs,8,MO,"Saline, MO"
1464,Sycamore,5,IL,De Kalb
1465,Sylva,10,NC,Jackson
1466,TAMPA,3,FL,Hillsborough
1467,TARPON SPRINGS,3,FL,Pinellas
1468,TAVARES,3,FL,Lake
1469,TEMPLE TERRACE,3,FL,Hillsborough
1470,THE VILLAGES,3,FL,Sumter
1471,THONOTOSASSA,3,FL,Hillsborough
1472,TIERRA VERDE,3,FL,Pinellas
1473,TITUSVILLE,3,FL,Brevard
1474,TOWNSEND,13,TN,Other County
1475,TREASURE ISLAND,3,FL,Pinellas
1476,TRENTON,3,FL,Levy
1477,TRINITY,3,FL,Pasco
1478,Tabernash,2,CO,Grand
1479,Tacoma,15,WA,Pierce
1480,Taft,13,TN,"Lincoln County, TN"
1481,Taylorsville,10,NC,Alexander
1482,Taylor,14,TX,Williamson
1483,Tecumseh,6,KS,Shawnee
1484,Tega Cay,12,SC,York
1485,Temple,14,TX,Bell
1486,Tennessee Ridge,13,TN,"Houston County, TN"
1487,Terlingua,14,TX,Brewster
1488,Terrell,10,NC,Catawba
1489,Thayer,6,KS,Neosho
1490,The Hills,14,TX,Travis
1491,Thomasville,10,NC,Davidson
1492,Thompsons Station,13,TN,"Williamson County, TN"
1493,Thorndale,14,TX,Milam
1494,Thornton,2,CO,Adams
1495,Thrall,14,TX,Williamson
1496,Thurmond,10,NC,Surry
1497,Timnath,2,CO,Larimer
1498,Tinley Park,5,IL,Cook
1499,Todd,10,NC,Ashe
1500,Tomball,14,TX,Harris
1501,Tonganoxie,6,KS,Leavenworth
1502,Topeka,6,KS,Shawnee
1503,Topton,10,NC,Macon
1504,Town and Country,8,MO,St Louis
1505,Tracy City,13,TN,"Grundy County, TN"
1506,Traphill,10,NC,Wilkes
1507,Trenton,4,GA,"Dade County, GA"
1508,Trenton,7,KY,"Todd County, KY"
1509,Trenton,8,MO,Grundy
1510,Trimble,8,MO,Clinton
1511,Trinidad,2,CO,Las Animas
1512,Trinity,10,NC,Randolph
1513,Troutman,10,NC,Iredell
1514,Troy,6,KS,Doniphan
1515,Troy,10,NC,Montgomery
1516,Troy,13,TN,Obion
1517,Troy,14,TX,Bell
1518,Tryon,10,NC,Polk
1519,Tuckasegee,10,NC,Jackson
1520,Tullahoma,13,TN,"Coffee County, TN"
1521,Turney,8,MO,Clinton
1522,Twin Lakes,2,CO,Lake
1523,Tyler,14,TX,Smith
1524,UMATILLA,3,FL,Marion
1525,UNIVERSITY PARK,3,FL,Manatee
1526,Uhland,14,TX,Hays
1527,Union City,13,TN,Obion
1528,Union Grove,10,NC,Iredell
1529,Union Mills,10,NC,Rutherford
1530,Union Star,8,MO,Dekalb
1531,Uniontown,6,KS,Bourbon
1532,Unionville,13,TN,"Rutherford County, TN"
1533,Union,12,SC,UnionSC
1534,Universal City,14,TX,Bexar
1535,Urbana,5,IL,Champaign
1536,Urich,8,MO,Henry
1537,VALRICO,3,FL,Hillsborough
1538,VENICE,3,FL,Sarasota
1539,VERO BEACH,3,FL,Indian River
1540,VIERA,3,FL,Brevard
1541,Vail,2,CO,Eagle
1542,Valdese,10,NC,Burke
1543,Vale,10,NC,Lincoln
1544,Valley Falls,6,KS,"Jefferson, KS"
1545,Vanceboro,10,NC,Pitt
1546,Vancouver,15,WA,Clark
1547,Vandalia,8,MO,Audrain
1548,Vanleer,13,TN,"Dickson County, TN"
1549,Vashon,15,WA,King
1550,Victoria,14,TX,Victoria
1551,Vilas,10,NC,Watauga
1552,Volente,14,TX,Travis
1553,WAUCHULA,3,FL,Hardee
1554,WEBSTER,3,FL,Sumter
1555,WEEKI WACHEE,3,FL,Hernando
1556,WEIRSDALE,3,FL,Marion
1557,WESLEY CHAPEL,3,FL,Pasco
1558,WEST PALM BEACH,3,FL,Palm Beach
1559,WHITEFISH,9,MT,Other County
1560,WILDWOOD,3,FL,Sumter
1561,WILLISTON,3,FL,Levy
1562,WIMAUMA,3,FL,Hillsborough
1563,WINDERMERE,3,FL,Orange
1564,WINTER GARDEN,3,FL,Orange
1565,WINTER HAVEN,3,FL,Polk
1566,WINTER PARK,3,FL,Seminole
1567,WINTER SPRINGS,3,FL,Seminole
1568,Waco,14,TX,McLennan
1569,Wadesboro,10,NC,Anson
1570,Waelder,14,TX,Fayette
1571,Walden,2,CO,Jackson
1572,Wallace,12,SC,Marlboro
1573,Walling,13,TN,"White County, TN"
1574,Walsenburg,2,CO,Huerfano
1575,Warrensburg,8,MO,"Johnson, MO"
1576,Warsaw,8,MO,Benton
1577,Wartrace,13,TN,"Bedford County, TN"
1578,Washington,8,MO,Franklin
1579,Watertown,13,TN,"Wilson County, TN"
1580,Wathena,6,KS,Doniphan
1581,Watkins,2,CO,Arapahoe
1582,Watson,8,MO,"Atchison, MO"
1583,Wauconda,5,IL,Lake
1584,Waukegan,5,IL,Lake
1585,Waverly,6,KS,Coffey
1586,Waverly,13,TN,"Humphreys County, TN"
1587,Waxahachie,14,TX,Ellis
1588,Waxhaw,10,NC,Union
1589,Waynesboro,13,TN,"Wayne County, TN"
1590,Waynesville,8,MO,Pulaski
1591,Waynesville,10,NC,Haywood
1592,Weatherby Lake,8,MO,Platte
1593,Weatherby,8,MO,Daviess
1594,Weaverville,10,NC,Buncombe
1595,Weddington,10,NC,Union
1596,Welda,6,KS,Anderson
1597,Wellington,2,CO,Larimer
1598,Wellsville,6,KS,"Franklin, KS"
1599,Wesley Chapel,10,NC,Union
1600,West End,10,NC,Moore
1601,West Jefferson,10,NC,Ashe
1602,West Lake Hills,14,TX,Travis
1603,West Point,14,TX,Fayette
1604,Westcliffe,2,CO,Custer
1605,Westminster,2,CO,Adams
1606,Westminster,12,SC,Oconee
1607,Westmont,5,IL,Du Page
1608,Westmoreland,13,TN,"Macon County, TN"
1609,Weston,8,MO,Platte
1610,Westpoint,13,TN,"Lawrence County, TN"
1611,Westport,15,WA,Grays Harbor
1612,Wheat Ridge,2,CO,Jefferson
1613,Wheatland,8,MO,Hickory
1614,Whitakers,10,NC,Nash
1615,White Bluff,13,TN,"Dickson County, TN"
1616,White House,13,TN,"Robertson County, TN"
1617,White Oak,10,NC,Bladen
1618,Whites Creek,13,TN,"Davidson County, TN"
1619,Whitsett,10,NC,Guilford
1620,Whittier,10,NC,Jackson
1621,Whitwell,13,TN,"Marion County, TN"
1622,Wichita,6,KS,Sedgwick
1623,Wiggins,2,CO,Morgan
1624,Wildwood,4,GA,"Dade County, GA"
1625,Wilkesboro,10,NC,Wilkes
1626,Williamsburg,6,KS,"Franklin, KS"
1627,Williamsport,13,TN,"Maury County, TN"
1628,Willow Springs,8,MO,Texas
1629,Wilmette,5,IL,Cook
1630,Wimberley,14,TX,Hays
1631,Winchester,13,TN,"Franklin County, TN"
1632,Windsor,2,CO,Weld
1633,Windsor,8,MO,Henry
1634,Winfield,5,IL,Du Page
1635,Wingate,10,NC,Union
1636,Winnabow,10,NC,Brunswick
1637,Winnsboro,12,SC,Fairfield
1638,Winston Salem,10,NC,Forsyth
1639,Winston,8,MO,Daviess
1640,Winter Park,2,CO,Grand
1641,Wood Dale,5,IL,Du Page
1642,Woodbury,13,TN,"Cannon County, TN"
1643,Woodland Park,2,CO,Teller
1644,Woodlawn,13,TN,"Montgomery County, TN"
1645,Woodleaf,10,NC,Rowan
1646,Woodstock,5,IL,Mc Henry
1647,Wright City,8,MO,Warren
1648,YALAHA,3,FL,Lake
1649,Yadkinville,10,NC,Davie
1650,Yakima,15,WA,Yakima
1651,Yates Center,6,KS,Woodson
1652,Yoder,2,CO,El Paso
1653,York,12,SC,York
1654,Yuma,2,CO,Yuma
1655,ZELLWOOD,3,FL,Orange
1656,ZEPHYRHILLS,3,FL,Pasco
1657,Zion,5,IL,Lake
1658,Zirconia,10,NC,Henderson
