city_id,city_name,state_id,state_code,county_area
1214,Mound Valley,6,KS,Labette
1215,Moundville,8,MO,Vernon
1216,Mount Airy,10,NC,Surry
1217,Mount Gilead,10,NC,Montgomery
1218,Mount Holly,10,NC,Gaston
1219,Mount Juliet,13,TN,"Wilson County, TN"
1220,Mount Olive,5,IL,Macoupin-IL
1221,Mount Pleasant,10,NC,Cabarrus
1222,Mount Pleasant,13,TN,"Maury County, TN"
1223,Mount Prospect,5,IL,Cook
1224,Mount Vernon,16,WA,Skagit
1225,Mountain City,14,TX,Hays
1226,Mountain Home,10,NC,Henderson
1227,Mountlake Terrace,16,WA,Snohomish
1228,Mt Croghan,12,SC,Chesterfield
1229,Mt Ulla,10,NC,Rowan
1230,Muldoon,14,TX,Fayette
1231,Murfreesboro,13,TN,"Rutherford County, TN"
1232,Murphysboro,5,IL,Jackson-IL
1233,Murphy,10,NC,CherokeeNC
1234,Mustang Ridge,14,TX,Travis
1235,Myrtle Beach,12,SC,Horry
1236,NAPLES,3,FL,Collier
1237,NEW PORT RICHEY,3,FL,Pasco
1238,NEW SMYRNA BEACH,3,FL,Volusia
1239,NEWBERRY,3,FL,Alachua
1240,NEWPORT,13,TN,Out of Area
1241,NOKOMIS,3,FL,Sarasota
1242,NORTH FORT MYERS,3,FL,Lee
1243,NORTH PORT,3,FL,Sarasota
1244,NORTH VENICE,3,FL,Sarasota
1245,NYE,9,MT,Other County
1246,Naperville,5,IL,Will
1247,Napoleon,8,MO,Lafayette
1248,Nashville,13,TN,"Davidson County, TN"
1249,Nathrop,2,CO,Chaffee
1250,Nebo,10,NC,McDowell
1251,Nederland,2,CO,Boulder
1252,Neodesha,6,KS,Wilson
1253,Nevada,8,MO,Vernon
1254,New Baden,5,IL,Clinton-IL
1255,New Bern,10,NC,Craven
1256,New Braunfels,14,TX,Hays
1257,New Johnsonville,13,TN,"Humphreys County, TN"
1258,New London,10,NC,Montgomery
1259,Newbern,13,TN,Dyer
1260,Newberry,12,SC,Newberry
1261,Newland,10,NC,Avery
1262,Newton,10,NC,Catawba
1263,Niederwald,14,TX,Hays
1264,Niwot,2,CO,Boulder
1265,Nolanville,14,TX,Bell
1266,Nolensville,13,TN,"Davidson County, TN"
1267,None/County,6,KS,Harvey
1268,Normal,5,IL,Mc Lean
1269,Normandy,13,TN,"Bedford County, TN"
1270,North Aurora,5,IL,Kane
1271,North Kansas City,8,MO,Clay
1272,North Myrtle Beach,12,SC,Horry
1273,North Wilkesboro,10,NC,Wilkes
1274,Northbrook,5,IL,Cook
1275,Northglenn,2,CO,Adams
1276,North,12,SC,Orangeburg
1277,Norwood,10,NC,Stanly
1278,Nunnelly,13,TN,"Hickman County, TN"
1279,Nunn,2,CO,Weld
1280,O'Fallon,8,MO,St Charles
1281,OAK HILL,3,FL,Volusia
1282,OAKLAND,3,FL,Orange
1283,OCALA,3,FL,Marion
1284,OCKLAWAHA,3,FL,Marion
1285,OCOEE,3,FL,Orange
1286,ODESSA,3,FL,Hillsborough
1287,OKEECHOBEE,3,FL,Okeechobee
1288,OLDSMAR,3,FL,Pinellas
1289,ORANGE CITY,3,FL,Volusia
1290,ORLANDO,3,FL,Orange
1291,ORMOND BEACH,3,FL,Volusia
1292,OSPREY,3,FL,Sarasota
1293,OVIEDO,3,FL,Seminole
1294,OXFORD,3,FL,Sumter
1295,Oak Brook,5,IL,Du Page
1296,Oak Grove,7,KY,"Christian County, KY"
1297,Oak Grove,8,MO,Jackson
1298,Oak Harbor,16,WA,Island
1299,Oak Island,10,NC,Brunswick
1300,Oak Park,5,IL,Cook
1301,Oakalla,14,TX,Burnet
1302,Oakboro,10,NC,Stanly
1303,Oakview,8,MO,Clay
1304,Obion,13,TN,Obion
1305,Ocean Isle,10,NC,Brunswick
1306,Ocean Shores,16,WA,Grays Harbor
1307,Odessa,8,MO,Lafayette
1308,Okanogan,16,WA,Okanogan
1309,Olathe,6,KS,"Johnson, KS"
1310,Old Fort,10,NC,McDowell
1311,Old Hickory,13,TN,"Wilson County, TN"
1312,Olin,10,NC,Iredell
1313,Omak,16,WA,Okanogan
1314,Only,13,TN,"Hickman County, TN"
1315,Ooltewah,13,TN,"Hamilton County, TN"
1316,Orangeburg,12,SC,Orangeburg
1317,Orcas Island,16,WA,San Juan
1318,Oregon,8,MO,Holt
1319,Orland Park,5,IL,Cook
1320,Orlinda,13,TN,"Robertson County, TN"
1321,Orrick,8,MO,Ray
1322,Osage City,6,KS,"Osage, KS"
1323,Osawatomie,6,KS,Miami
1324,Osborn,8,MO,Dekalb
1325,Osceola,8,MO,St. Clair
1326,Oskaloosa,6,KS,"Jefferson, KS"
1327,Othello,16,WA,Adams
1328,Other,6,KS,Leavenworth
1329,Other,8,MO,Texas
1330,Ottawa,6,KS,"Franklin, KS"
1331,Otterville,8,MO,Cooper
1332,Overbrook,6,KS,"Osage, KS"
1333,Overland Park,6,KS,"Johnson, KS"
1334,Owensville,8,MO,Gasconade
1335,Oxford,10,NC,Granville
1336,Ozawkie,6,KS,"Jefferson, KS"
1337,PAHOKEE,3,FL,Marion
1338,PAISLEY,3,FL,Lake
1339,PALATKA,3,FL,Putnam
1340,PALM BAY,3,FL,Brevard
1341,PALM COAST,3,FL,Flagler
1342,PALM HARBOR,3,FL,Pinellas
1343,PALMETTO,3,FL,Manatee
1344,PANAMA CITY,3,FL,Bay
1345,PARRISH,3,FL,Manatee
1346,PEMBROKE PINES,3,FL,Broward
1347,PENSACOLA,3,FL,Escambia
1348,PINELLAS PARK,3,FL,Pinellas
1349,PLACIDA,3,FL,Charlotte
1350,PLANT CITY,3,FL,Hillsborough
1351,POINCIANA,3,FL,Polk
1352,POLK CITY,3,FL,Polk
1353,POMONA PARK,3,FL,Putnam
1354,PONCE INLET,3,FL,Volusia
1355,PORT CHARLOTTE,3,FL,Charlotte
1356,PORT ORANGE,3,FL,Volusia
1357,PORT RICHEY,3,FL,Pasco
1358,PORT SAINT LUCIE,3,FL,St Lucie
1359,PORT ST LUCIE,3,FL,St Lucie
1360,PUNTA GORDA,3,FL,Charlotte
1361,Pacific,8,MO,Franklin
1362,Pacolet,12,SC,Spartanburg
1363,Pageland,12,SC,Chesterfield
1364,Pagosa Springs,2,CO,Archuleta
1365,Paige,14,TX,Bastrop
1366,Palatine,5,IL,Cook
1367,Palestine,14,TX,Anderson
1368,Palmer Lake,2,CO,El Paso
1369,Palmersville,13,TN,Weakley
1370,Palmer,13,TN,"Grundy County, TN"
1371,Palmview,14,TX,Hidalgo
1372,Palmyra,13,TN,"Montgomery County, TN"
1373,Paola,6,KS,Miami
1374,Paris,13,TN,"Henry County, TN"
1375,Parker,2,CO,Douglas
1376,Parker,6,KS,"Linn, KS"
1377,Parkville,8,MO,Platte
1378,Parsons,6,KS,Labette
1379,Parsons,13,TN,"Decatur County, TN"
1380,Pattonsburg,8,MO,Gentry
1381,Pauline,12,SC,Spartanburg
1382,Peachland,10,NC,Anson
1383,Pearsall,14,TX,Frio
1384,Peculiar,8,MO,Cass
1385,Pegram,13,TN,"Cheatham County, TN"
1386,Pelham,13,TN,"Grundy County, TN"
1387,Pendleton,12,SC,Anderson
1388,Penrose,2,CO,Fremont
1389,Penrose,10,NC,Transylvania
1390,Perry,6,KS,"Jefferson, KS"
1391,Perry,8,MO,Ralls
1392,Petersburg,13,TN,"Lincoln County, TN"
1393,Peyton,2,CO,El Paso
1394,Pfafftown,10,NC,Forsyth
1395,Pflugerville,14,TX,Travis
1396,Pierce,2,CO,Weld
1397,Pierron,5,IL,Bond-IL
1398,Pikeville,13,TN,"Bledsoe County, TN"
1399,Pilot Mountain,10,NC,Surry
1400,Pinckneyville,5,IL,Perry-IL
1401,Pineville,10,NC,Mecklenburg
1402,Piney Creek,10,NC,Alleghany
1403,Pine,2,CO,Jefferson
1404,Pinnacle,10,NC,Surry
1405,Pisgah Forest,10,NC,Transylvania
1406,Pittsboro,10,NC,Chatham
1407,Pittsburg,6,KS,"Crawford, KS"
1408,Pittsburg,8,MO,Hickory
1409,Platte City,8,MO,Platte
1410,Platteville,2,CO,Weld
1411,Plattsburg,8,MO,Clinton
1412,Pleasant Garden,10,NC,Randolph
1413,Pleasant Hill,8,MO,Cass
1414,Pleasant Shade,13,TN,"Macon County, TN"
1415,Pleasant Valley,8,MO,Clay
1416,Pleasant View,13,TN,"Cheatham County, TN"
1417,Pleasanton,6,KS,"Linn, KS"
1418,Point Venture,14,TX,Travis
1419,Polkton,10,NC,Anson
1420,Polo,8,MO,Ray
1421,Pomona,6,KS,"Franklin, KS"
1422,Poncha Springs,2,CO,Chaffee
1423,Poplar Grove,5,IL,Boone
1424,Port Lavaca,14,TX,Calhoun
1425,Port Orchard,16,WA,Kitsap
1426,Port Townsend,16,WA,Jefferson
1427,Portage Des Sioux,8,MO,St Charles
1428,Portland,13,TN,"Sumner County, TN"
1429,Posen,5,IL,Cook
1430,Potosi,8,MO,Washington
1431,Poulsbo,16,WA,Kitsap
1432,Powderhorn,2,CO,Gunnison
1433,Powhattan,6,KS,Brown
1434,Prairie Du Rocher,5,IL,Randolph-IL
1435,Prairie Lea,14,TX,Caldwell
1436,Prairie Village,6,KS,"Johnson, KS"
1437,Primm Springs,13,TN,"Williamson County, TN"
1438,Princeton,6,KS,"Franklin, KS"
1439,Princeton,7,KY,"Caldwell County, KY"
1440,Princeton,8,MO,Mercer
1441,Prospect,13,TN,"Giles County, TN"
1442,Pueblo West,2,CO,Pueblo
1443,Pueblo,2,CO,Pueblo
1444,Pulaski,13,TN,"Giles County, TN"
1445,Purlear,10,NC,Wilkes
1446,Puryear,13,TN,"Henry County, TN"
1447,Quebeck,13,TN,"White County, TN"
1448,Quincy,16,WA,Grant
